username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DediPra47211850;2018-11-21 21:27;1;1;Aku bahagia mendengar yg teriak2 Bapa..Bapa jokowi..aku ucapin dari sekarang ahhh..selamat ya pak jokowi atas 2 periodenya semoga pekerjaannya tuntas sampe 2024.;;;;1065250351354327040;https://twitter.com/DediPra47211850/status/1065250351354327040
pejuangestetika;2018-11-21 21:27;0;0;W/N ngapapa. Aku bahagia melihat mereka muncul. AYO SEMANGAT !! https://twitter.com/sinestesikal/status/1065250128057880577 ;;;;1065250308895367169;https://twitter.com/pejuangestetika/status/1065250308895367169
NurEvfa;2018-11-21 21:27;0;0;Satu yg kusuka dari perasaan ini padamu, kau ajarkan aku mencinta, setia dan kau pula lah yg mengajarkan ku apa itu bahagia :);;;;1065250277920452608;https://twitter.com/NurEvfa/status/1065250277920452608
yunitalestari56;2018-11-21 21:27;0;0;# savegempi Btw masih shyock dari td siang Aku pikir mereka adalah contoh bahagia yg nyaris sempurna selain raffi-gigi Ternyata aku salah . Karena tersenyum disetiap postingan instagram adalah pura-pura bahagia paling mudah;;;#;1065250247197188096;https://twitter.com/yunitalestari56/status/1065250247197188096
iarieshajamil;2018-11-21 21:26;0;0;Tk menyesal pun sbb aku dpt rasa sekejap bahagia yg aku nak tu.;;;;1065250125444857856;https://twitter.com/iarieshajamil/status/1065250125444857856
DariKeyword;2018-11-21 21:26;0;0;Bahagia itu sederhana seperti aku dan kamu saling memiliki ketika suka maupun duka;;;;1065250082826543105;https://twitter.com/DariKeyword/status/1065250082826543105
restuadiwibowo5;2018-11-21 21:26;1;14;Trimakasih waktu 2 harinya bersama @ JNF_PADANG , aku bahagia melihat mereka bisa ketemu kamu my idol @ jefrinichol and mami kesayangan JNF,, kami akan support kamu selalu dan keluarga, semngat ya my idol,, kami pasti merindukanmu, pic.twitter.com/oUGbgzH6Dz;;@ @;;1065250030607466496;https://twitter.com/restuadiwibowo5/status/1065250030607466496
madie_samsul;2018-11-21 21:25;1;1;Tahniah jugak yanaa. moga cepat kawin bhaa. seronok aku tengok kau bahagia sekarang ni hahah;;;;1065249919148015618;https://twitter.com/madie_samsul/status/1065249919148015618
Diniciousss;2018-11-21 21:25;0;0;Masih di warung sate kambing makan sendirian pakai nasi dan minumnya S-tee pakai es. Aku bahagia;;;;1065249918661517312;https://twitter.com/Diniciousss/status/1065249918661517312
AUTOMNFS;2018-11-21 21:25;1;1;/am/ selamat udah jadian ya oppa? Ehehe semoga langgeng.. aku seneng udah pernah suka sama oppa dulu~ sekarang kita samasama bahagia ya.. @ defdanikkg;;@;;1065249760376840193;https://twitter.com/AUTOMNFS/status/1065249760376840193
